name,label,sname,author,scomname,s_rank,eo_track_status_desc,explorer,egt_uid,family,ELCODE_BCD,NAME_CATEGORY_DESC,growth_habit,element_type,duration
9122,Carex capitata : Capitate sedge,Carex capitata,L.,Capitate sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155704,ELEMENT_GLOBAL.2.155704,Cyperaceae,PMCYP032H2,Vascular Plant,,Plant,
9123,Carex comosa : Bristly sedge,Carex comosa,Boott,Bristly sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.141025,ELEMENT_GLOBAL.2.141025,Cyperaceae,PMCYP032Y0,Vascular Plant,,Plant,
9124,Carex concinna : Low northern sedge,Carex concinna,R. Br.,Low northern sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128994,ELEMENT_GLOBAL.2.128994,Cyperaceae,PMCYP03300,Vascular Plant,,Plant,
9445,Carex cordillerana : Cordilleran sedge,Carex cordillerana,Saarela &amp; B.A. Ford,Cordilleran sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154406,ELEMENT_GLOBAL.2.154406,Cyperaceae,PMCYP03KY0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9125,Carex crawfordii : Crawford's sedge,Carex crawfordii,Fern.,Crawford's sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145587,ELEMENT_GLOBAL.2.145587,Cyperaceae,PMCYP03370,Vascular Plant,,Plant,
12547,Carex davyi : Davy's sedge,Carex davyi,Mackenzie,Davy's sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1368203,ELEMENT_GLOBAL.2.1368203,Cyperaceae,PMCYP03NW0,Vascular Plant,,Plant,
9126,Carex diandra : Lesser panicled sedge,Carex diandra,Schrank,Lesser panicled sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156628,ELEMENT_GLOBAL.2.156628,Cyperaceae,PMCYP033R0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9163,Carex duriuscula : Involute-leaved sedge,Carex duriuscula,C.A. Mey.,Involute-leaved sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144813,ELEMENT_GLOBAL.2.144813,Cyperaceae,PMCYP03GJ0,Vascular Plant,,Plant,
9128,Carex gynocrates : Yellow bog sedge,Carex gynocrates,Wormsk. ex Drej.,Yellow bog sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143345,ELEMENT_GLOBAL.2.143345,Cyperaceae,PMCYP035K0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9132,Carex idahoa : Idaho sedge,Carex idahoa,Bailey,Idaho sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133246,ELEMENT_GLOBAL.2.133246,Cyperaceae,PMCYP036E0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9628,Carex klamathensis : Klamath sedge,Carex klamathensis,B.L. Wilson & L.P. Janeway,Klamath sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.732535,ELEMENT_GLOBAL.2.732535,Cyperaceae,PMCYP03L70,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9137,Carex lasiocarpa var. americana : Slender sedge,Carex lasiocarpa var. americana,Fern.,Slender sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160859,ELEMENT_GLOBAL.2.160859,Cyperaceae,PMCYP03721,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9140,Carex livida : Pale sedge,Carex livida,(Wahlenb.) Willd.,Pale sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1234478,ELEMENT_GLOBAL.2.1234478,Cyperaceae,PMCYP03N60,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9686,Carex macrocephala : Bighead sedge,Carex macrocephala,Willd. ex Spreng.,Bighead sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128115,ELEMENT_GLOBAL.2.128115,Cyperaceae,PMCYP03810,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9141,Carex macrochaeta : Alaska long-awned sedge,Carex macrochaeta,C.A. Mey.,Alaska long-awned sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130674,ELEMENT_GLOBAL.2.130674,Cyperaceae,PMCYP03820,Vascular Plant,,Plant,
9604,Carex media : Intermediate sedge,Carex media,R. Br.,Intermediate sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160465,ELEMENT_GLOBAL.2.160465,Cyperaceae,PMCYP039D1,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
12618,Carex micropoda : Small-footed sedge,Carex micropoda,C.A. Mey.,Small-footed sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.733708,ELEMENT_GLOBAL.2.733708,Cyperaceae,PMCYP03L80,Vascular Plant,,Plant,
9145,Carex nardina : Spikenard sedge,Carex nardina,Fries,Spikenard sedge,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152679,ELEMENT_GLOBAL.2.152679,Cyperaceae,PMCYP03920,Vascular Plant,,Plant,
9146,Carex nervina : Sierra nerved sedge,Carex nervina,Bailey,Sierra nerved sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129763,ELEMENT_GLOBAL.2.129763,Cyperaceae,PMCYP03960,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9607,Carex pelocarpa : Dusky-seed sedge,Carex pelocarpa,F.J. Herm.,Dusky-seed sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150843,ELEMENT_GLOBAL.2.150843,Cyperaceae,PMCYP03AB0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9149,Carex pluriflora : Many flowered sedge,Carex pluriflora,Hulten,Many flowered sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145405,ELEMENT_GLOBAL.2.145405,Cyperaceae,PMCYP03AT0,Vascular Plant,,Plant,
9152,Carex retrorsa : Retrorse sedge,Carex retrorsa,Schwein.,Retrorse sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155374,ELEMENT_GLOBAL.2.155374,Cyperaceae,PMCYP03BJ0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9153,Carex saxatilis : Russet sedge,Carex saxatilis,L.,Russet sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.952606,ELEMENT_GLOBAL.2.952606,Cyperaceae,PMCYP03KP0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9157,Carex scirpoidea ssp. stenochlaena : Alaskan single-spiked sedge,Carex scirpoidea ssp. stenochlaena,(Holm) A. & D. Love,Alaskan single-spiked sedge,S1?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153027,ELEMENT_GLOBAL.2.153027,Cyperaceae,PMCYP03C86,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
12552,Carex subbracteata : Small-bract sedge,Carex subbracteata,Mackenzie,Small-bract sedge,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133275,ELEMENT_GLOBAL.2.133275,Cyperaceae,PMCYP03D60,Vascular Plant,,Plant,
9159,Carex subnigricans : Dark alpine sedge,Carex subnigricans,Stacey,Dark alpine sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145401,ELEMENT_GLOBAL.2.145401,Cyperaceae,PMCYP03D90,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
14037,Carex sychnocephala : Many-headed sedge,Carex sychnocephala,Carey,Many-headed sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146760,ELEMENT_GLOBAL.2.146760,Cyperaceae,PMCYP03DE0,Vascular Plant,,Plant,
9613,Carex tahoensis : Tahoe sedge,Carex tahoensis,Smiley,Tahoe sedge,S1S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155748,ELEMENT_GLOBAL.2.155748,Cyperaceae,PMCYP03DG0,Vascular Plant,,Plant,
12555,Carex tiogana : Tioga Pass sedge,Carex tiogana,D. Taylor & J. Mastrogiuseppe,Tioga Pass sedge,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155483,ELEMENT_GLOBAL.2.155483,Cyperaceae,PMCYP03GP0,Vascular Plant,,Plant,
9161,Carex vernacula : Native sedge,Carex vernacula,Bailey,Native sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145887,ELEMENT_GLOBAL.2.145887,Cyperaceae,PMCYP03EC0,Vascular Plant,HERBACEOUS|Graminoid,Plant,PERENNIAL
9119,Carex zikae : Short-stemmed sedge,Carex zikae,H.E. Roalson &amp; M.J. Waterway,Short-stemmed sedge,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156301,ELEMENT_GLOBAL.2.156301,Cyperaceae,PMCYP03200,Vascular Plant,,Plant,
9005,Castilleja chambersii : Chambers' paintbrush,Castilleja chambersii,J.M. Egger & R.J. Meinke,Chambers' paintbrush,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133402,ELEMENT_GLOBAL.2.133402,Orobanchaceae,PDSCR0D4C0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
8980,Castilleja chlorotica : Green-tinged paintbrush,Castilleja chlorotica,Piper,Green-tinged paintbrush,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143459,ELEMENT_GLOBAL.2.143459,Orobanchaceae,PDSCR0D0C0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
14034,Castilleja collegiorum : Collegial paintbrush,Castilleja collegiorum,J.M. Egger & S. Malaby,Collegial paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.951203,ELEMENT_GLOBAL.2.951203,Orobanchaceae,PDSCR0D4H0,Vascular Plant,,Plant,
8983,Castilleja flava var. rustica : Rustic paintbrush,Castilleja flava var. rustica,(Piper) N. Holmgren,Rustic paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155379,ELEMENT_GLOBAL.2.155379,Orobanchaceae,PDSCR0D0X2,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
8984,Castilleja fraterna : Fraternal paintbrush,Castilleja fraterna,Greenm.,Fraternal paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137264,ELEMENT_GLOBAL.2.137264,Orobanchaceae,PDSCR0D110,Vascular Plant,Forb/herb,Plant,PERENNIAL
8988,Castilleja levisecta : Golden paintbrush,Castilleja levisecta,Greenm.,Golden paintbrush,SX,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136348,ELEMENT_GLOBAL.2.136348,Orobanchaceae,PDSCR0D1S0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,SPRING-FLOWERING
8988,Castilleja levisecta : Golden paintbrush,Castilleja levisecta,Greenm.,Golden paintbrush,SX,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136348,ELEMENT_GLOBAL.2.136348,Orobanchaceae,PDSCR0D1S0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,Short-lived
8988,Castilleja levisecta : Golden paintbrush,Castilleja levisecta,Greenm.,Golden paintbrush,SX,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136348,ELEMENT_GLOBAL.2.136348,Orobanchaceae,PDSCR0D1S0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,SUMMER-FLOWERING
8988,Castilleja levisecta : Golden paintbrush,Castilleja levisecta,Greenm.,Golden paintbrush,SX,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136348,ELEMENT_GLOBAL.2.136348,Orobanchaceae,PDSCR0D1S0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
365363,Castilleja lutea : Yellow paintbrush,Castilleja lutea,Heller,Yellow paintbrush,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.961335,ELEMENT_GLOBAL.2.961335,Orobanchaceae,PDSCR0D4J0,Vascular Plant,,Plant,
9003,Castilleja mendocinensis : Mendocino coast paintbrush,Castilleja mendocinensis,(Eastw.) Pennell,Mendocino coast paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136542,ELEMENT_GLOBAL.2.136542,Orobanchaceae,PDSCR0D3N0,Vascular Plant,Subshrub|SEMI-WOODY|Forb/herb,Plant,PERENNIAL
8997,Castilleja rubida : Purple alpine paintbrush,Castilleja rubida,Piper,Purple alpine paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151647,ELEMENT_GLOBAL.2.151647,Orobanchaceae,PDSCR0D2T0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
8999,Castilleja schizotricha : Split-hair paintbrush,Castilleja schizotricha,Greenm.,Split-hair paintbrush,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145311,ELEMENT_GLOBAL.2.145311,Orobanchaceae,PDSCR0D2Y0,Vascular Plant,,Plant,
420211,Castilleja septentrionalis : Labrador paintbrush,Castilleja septentrionalis,Lindl.,Labrador paintbrush,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153704,ELEMENT_GLOBAL.2.153704,Orobanchaceae,PDSCR0D2Z0,Vascular Plant,,Plant,
9000,Castilleja thompsonii : Thompson's paintbrush,Castilleja thompsonii,Pennell,Thompson's paintbrush,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148741,ELEMENT_GLOBAL.2.148741,Orobanchaceae,PDSCR0D370,Vascular Plant,,Plant,
8439,Caulanthus major : Slender wild cabbage,Caulanthus major,(M.E. Jones) Payson,Slender wild cabbage,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129715,ELEMENT_GLOBAL.2.129715,Brassicaceae,PDBRA0M0F0,Vascular Plant,,Plant,
8441,Caulanthus pilosus : Hairy wild cabbage,Caulanthus pilosus,S. Wats.,Hairy wild cabbage,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151867,ELEMENT_GLOBAL.2.151867,Brassicaceae,PDBRA0M0G0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,BIENNIAL
13866,Cerastium beeringianum : Bering mouse-ear chickweed,Cerastium beeringianum,Cham. & Schlecht.,Bering mouse-ear chickweed,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.866502,ELEMENT_GLOBAL.2.866502,Caryophyllaceae,PDCAR060R0,Vascular Plant,,Plant,
9451,Ceratophyllum echinatum : Prickly hornwort,Ceratophyllum echinatum,Gray,Prickly hornwort,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138530,ELEMENT_GLOBAL.2.138530,Ceratophyllaceae,PDCER01040,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
13869,Chaenactis suffrutescens : Shasta pincushion,Chaenactis suffrutescens,A. Gray,Shasta pincushion,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151855,ELEMENT_GLOBAL.2.151855,Asteraceae,PDAST200H0,Vascular Plant,,Plant,
8271,Chaenactis xantiana : Desert pincushion,Chaenactis xantiana,Gray,Desert pincushion,S1?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146881,ELEMENT_GLOBAL.2.146881,Asteraceae,PDAST200K0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
8272,Chaetadelpha wheeleri : Wheeler's skeleton-weed,Chaetadelpha wheeleri,A. Gray ex S. Watson,Wheeler's skeleton-weed,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161766,ELEMENT_GLOBAL.2.161766,Asteraceae,PDAST21010,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
14040,Chenopodium nevadense : Nevada goosefoot,Chenopodium nevadense,Standl.,Nevada goosefoot,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161372,ELEMENT_GLOBAL.2.161372,Amaranthaceae,PDCHE09120,Vascular Plant,,Plant,
13839,Chlorocrambe hastata : Spearhead,Chlorocrambe hastata,(S. Wats.) Rydb.,Spearhead,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128256,ELEMENT_GLOBAL.2.128256,Brassicaceae,PDBRA0P010,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
9260,Chlorogalum angustifolium : Narrow-leaved amole,Chlorogalum angustifolium,Kellogg,Narrow-leaved amole,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133823,ELEMENT_GLOBAL.2.133823,Asparagaceae,PMLIL0G010,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
9007,Chloropyron maritimum ssp. palustre : Pt. Reyes bird's-beak,Chloropyron maritimum ssp. palustre,(Behr) Tank & J.M. Egger,Pt. Reyes bird's-beak,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129433,ELEMENT_GLOBAL.2.129433,Orobanchaceae,PDSCR0J0C3,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
365313,Chorizanthe brevicornu var. spathulata : Brittle spineflower,Chorizanthe brevicornu var. spathulata,(Small ex Rydb.) C.L. Hitchc.,Brittle spineflower,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131101,ELEMENT_GLOBAL.2.131101,Polygonaceae,PDPGN04042,Vascular Plant,,Plant,
365306,Chylismiella pterosperma : Wing seeded evening primrose,Chylismiella pterosperma,(S. Watson) W.L. Wagner &amp; Hoch,Wing seeded evening primrose,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142003,ELEMENT_GLOBAL.2.142003,Onagraceae,PDONA031A0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
8666,Cicendia quadrangularis : Timwort,Cicendia quadrangularis,(Lam.) Griseb.,Timwort,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128565,ELEMENT_GLOBAL.2.128565,Gentianaceae,PDGEN0R010,Vascular Plant,,Plant,
8184,Cicuta bulbifera : Bulb-bearing water-hemlock,Cicuta bulbifera,L.,Bulb-bearing water-hemlock,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.132897,ELEMENT_GLOBAL.2.132897,Apiaceae,PDAPI0M020,Vascular Plant,,Plant,
14043,Cirsium occidentale var. venustum : Venus thistle,Cirsium occidentale var. venustum,(Greene) Jepson,Venus thistle,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135605,ELEMENT_GLOBAL.2.135605,Asteraceae,PDAST2E1Z5,Vascular Plant,,Plant,
365362,Cirsium scariosum var. robustum : Stemless thistle,Cirsium scariosum var. robustum,D.J. Keil,Stemless thistle,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.961321,ELEMENT_GLOBAL.2.961321,Asteraceae,PDAST2E2Q3,Vascular Plant,,Plant,
9261,Clintonia andrewsiana : Andrew's bead-lily,Clintonia andrewsiana,Torr.,Andrew's bead-lily,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153737,ELEMENT_GLOBAL.2.153737,Liliaceae,PMLIL0H010,Vascular Plant,,Plant,
13625,Cochlearia groenlandica : Scurvygrass,Cochlearia groenlandica,L.,Scurvygrass,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142990,ELEMENT_GLOBAL.2.142990,Brassicaceae,PDBRA0S020,Vascular Plant,,Plant,
13844,Coleanthus subtilis : Moss grass,Coleanthus subtilis,(Tratt.) Seidel,Moss grass,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160581,ELEMENT_GLOBAL.2.160581,Poaceae,PMPOA1L010,Vascular Plant,,Plant,
8808,Collomia mazama : Mt. Mazama collomia,Collomia mazama,Coville,Mt. Mazama collomia,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153210,ELEMENT_GLOBAL.2.153210,Polemoniaceae,PDPLM02070,Vascular Plant,HERBACEOUS|Forb/herb,Plant,PERENNIAL
8810,Collomia renacta : Barren Valley collomia,Collomia renacta,E. Joyal,Barren Valley collomia,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131936,ELEMENT_GLOBAL.2.131936,Polemoniaceae,PDPLM020D0,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
365310,Collomia tenella : Diffuse collomia,Collomia tenella,Gray,Diffuse collomia,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157386,ELEMENT_GLOBAL.2.157386,Polemoniaceae,PDPLM02090,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
8663,Comastoma tenellum : Slender gentian,Comastoma tenellum,(Rottb.) Toyokuni,Slender gentian,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153217,ELEMENT_GLOBAL.2.153217,Gentianaceae,PDGEN07070,Vascular Plant,,Plant,
418168,Conioselinum scopulorum : Rocky Mountain hemlock parsley,Conioselinum scopulorum,(Gray) Coult. & Rose,Rocky Mountain hemlock parsley,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144283,ELEMENT_GLOBAL.2.144283,Apiaceae,PDAPI0P040,Vascular Plant,,Plant,
8870,Coptis trifolia : Three-leaf goldthread,Coptis trifolia,(L.) Salisb.,Three-leaf goldthread,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154777,ELEMENT_GLOBAL.2.154777,Ranunculaceae,PDRAN0A040,Vascular Plant,,Plant,
9540,Corallorhiza wisteriana : Spring coral-root,Corallorhiza wisteriana,Conrad,Spring coral-root,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129515,ELEMENT_GLOBAL.2.129515,Orchidaceae,PMORC0M060,Vascular Plant,,Plant,
8652,Corydalis aquae-gelidae : Cold-water corydalis,Corydalis aquae-gelidae,M.E. Peck & Wilson,Cold-water corydalis,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133168,ELEMENT_GLOBAL.2.133168,Papaveraceae,PDFUM03046,Vascular Plant,,Plant,
14046,Crassula connata : Sand pygmyweed,Crassula connata,(Ruiz & Pavon) Berger,Sand pygmyweed,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133484,ELEMENT_GLOBAL.2.133484,Crassulaceae,PDCRA02040,Vascular Plant,,Plant,
9543,Crassula solieri : Solieri's pygmyweed,Crassula solieri,(C. Gay) Meigen,Solieri's pygmyweed,S1?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142327,ELEMENT_GLOBAL.2.142327,Crassulaceae,PDCRA02090,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
365332,Cressa truxillensis : Spreading alkali weed,Cressa truxillensis,Kunth,Spreading alkali weed,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147136,ELEMENT_GLOBAL.2.147136,Convolvulaceae,PDCON06040,Vascular Plant,,Plant,
13638,Cryptantha echinella : Prickly cryptantha,Cryptantha echinella,Greene,Prickly cryptantha,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140120,ELEMENT_GLOBAL.2.140120,Boraginaceae,PDBOR0A0U0,Vascular Plant,,Plant,
12558,Cryptantha gracilis : Narrow-stem cat's-eye,Cryptantha gracilis,Osterhout,Narrow-stem cat's-eye,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154707,ELEMENT_GLOBAL.2.154707,Boraginaceae,PDBOR0A140,Vascular Plant,HERBACEOUS|Forb/herb,Plant,ANNUAL
13910,Cryptantha grandiflora : Clearwater cryptantha,Cryptantha grandiflora,Rydb.,Clearwater cryptantha,S1S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.982281,ELEMENT_GLOBAL.2.982281,Boraginaceae,PDBOR0A3Y0,Vascular Plant,,Plant,
8383,Cryptantha leiocarpa : Seaside cryptantha,Cryptantha leiocarpa,(Fisch. & C.A. Mey.) Greene,Seaside cryptantha,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130194,ELEMENT_GLOBAL.2.130194,Boraginaceae,PDBOR0A1M0,Vascular Plant,,Plant,
8385,Cryptantha milobakeri : Milo Baker's cryptantha,Cryptantha milobakeri,I.M. Johnston,Milo Baker's cryptantha,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155344,ELEMENT_GLOBAL.2.155344,Boraginaceae,PDBOR0A1X0,Vascular Plant,,Plant,
8387,Cryptantha rostellata : Beaked cryptantha,Cryptantha rostellata,(Greene) Greene,Beaked cryptantha,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147666,ELEMENT_GLOBAL.2.147666,Boraginaceae,PDBOR0A2M0,Vascular Plant,,Plant,
