name,label,sname,author,scomname,s_rank,eo_track_status_desc,explorer,egt_uid,family,ELCODE_BCD,NAME_CATEGORY_DESC,growth_habit,element_type,duration
418183,Bryoria tenuis : Lichen,Bryoria tenuis,(E. Dahl) Brodo & D. Hawksw.,Lichen,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127195,ELEMENT_GLOBAL.2.127195,Parmeliaceae,NLTEST5490,Fungus,FUNGUS|LICHEN,Plant,
8099,Bryum calobryoides : Beautiful bryum,Bryum calobryoides,Spence,Beautiful bryum,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124615,ELEMENT_GLOBAL.2.124615,Bryaceae,NBMUS1A1W0,Nonvascular Plant,MOSS,Plant,
10288,Buellia oidalea : Lichen,Buellia oidalea,(Nyl.) Tuck.,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127529,ELEMENT_GLOBAL.2.127529,Physciaceae,NLLEC22370,Fungus,FUNGUS|LICHEN,Plant,
366156,Butyriboletus autumniregius : Red-capped butter bolete,Butyriboletus autumniregius,D. Arora &amp; J.L. Frank,Red-capped butter bolete,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1091747,ELEMENT_GLOBAL.2.1091747,Boletaceae,NFBOL0G050,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
366157,Butyriboletus primiregius : Spring butter bolete,Butyriboletus primiregius,D. Arora &amp; J.L. Frank,Spring butter bolete,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1091751,ELEMENT_GLOBAL.2.1091751,Boletaceae,NFBOL0G060,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
418191,Butyriboletus querciregius : Fungus,Butyriboletus querciregius,D. Arora &amp; J.L. Frank,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1227082,ELEMENT_GLOBAL.2.1227082,Boletaceae,NFBOL0G080,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9723,Buxbaumia aphylla : Brown shield-moss,Buxbaumia aphylla,Hedw.,Brown shield-moss,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126502,ELEMENT_GLOBAL.2.126502,Buxbaumiaceae,NBMUS1B010,Nonvascular Plant,,Plant,
10422,Calicium adspersum : Lichen,Calicium adspersum,Pers.,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122651,ELEMENT_GLOBAL.2.122651,Caliciaceae,NLT0005640,Fungus,FUNGUS|LICHEN,Plant,
366123,Calicium pinastri : Lichen,Calicium pinastri,Tibell,Lichen,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1000486,ELEMENT_GLOBAL.2.1000486,Caliciaceae,NLT0042600,Fungus,FUNGUS|LICHEN,Plant,
10411,Calicium quercinum : Lichen,Calicium quercinum,Pers.,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121637,ELEMENT_GLOBAL.2.121637,Caliciaceae,NLT0005710,Fungus,FUNGUS|LICHEN,Plant,
12526,Calliergon richardsonii : Richardson's water moss,Calliergon richardsonii,(Mitt.) Kindb. in Warnst.,Richardson's water moss,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.951838,ELEMENT_GLOBAL.2.951838,Calliergonaceae,NBMUS1F070,Nonvascular Plant,,Plant,
9929,Calonarius verrucisporus : Fungus,Calonarius verrucisporus,(Thiers & A.H. Sm.) Niskanen & Liimat.,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9927,ELEMENT_GLOBAL.57.9927,Cortinariaceae,NFSM000048,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
13821,Campylium stellatum : Yellow starry fen moss,Campylium stellatum,(Hedw.) C. Jens.,Yellow starry fen moss,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122724,ELEMENT_GLOBAL.2.122724,Amblystegiaceae,NBMUS1J083,Nonvascular Plant,,Plant,
419950,Campylophyllum sommerfeltii : Sommerfelt's fine wet moss,Campylophyllum sommerfeltii,(Myr.) Hedenas,Sommerfelt's fine wet moss,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.829452,ELEMENT_GLOBAL.2.829452,Amblystegiaceae,NBMUSA4010,Nonvascular Plant,,Plant,
12009,Campylopodiella flagellacea : Campylopodiella moss,Campylopodiella flagellacea,(Müll. Hal.) J.-P. Frahm & Isov.,Campylopodiella moss,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127180,ELEMENT_GLOBAL.2.127180,Dicranaceae,NBMUS84010,Nonvascular Plant,,Plant,
12012,Campylopus subulatus : Awl-leaved swan-neck moss,Campylopus subulatus,Schimp. in Rabenh.,Awl-leaved swan-neck moss,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123005,ELEMENT_GLOBAL.2.123005,Dicranaceae,NBMUS1K0D0,Nonvascular Plant,,Plant,
9863,Catathelasma ventricosum : Fungus,Catathelasma ventricosum,(Peck) Singer,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9861,ELEMENT_GLOBAL.57.9861,Tricholomataceae,NFSM000019,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
365390,Catinella olivacea : Fungus,Catinella olivacea,(Batsch) Boud.,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962270,ELEMENT_GLOBAL.2.962270,Incertae sedis (Class: Dothideomycetes),NFDOT00010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9866,Cazia flexiascus : Fungus,Cazia flexiascus,Trappe,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9864,ELEMENT_GLOBAL.57.9864,Terfeziaceae,NFNHP00017,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
13694,Cephaloziella hampeana : Hampe's threadwort,Cephaloziella hampeana,(Nees) Schiffn.,Hampe's threadwort,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1029655,ELEMENT_GLOBAL.2.1029655,Cephaloziellaceae,NBHEP0Q0T0,Nonvascular Plant,,Plant,
8054,Cephaloziella spinigera : Spiny threadwort,Cephaloziella spinigera,(Lindberg) Jörgensen,Spiny threadwort,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124157,ELEMENT_GLOBAL.2.124157,Cephaloziellaceae,NBHEP0Q0K0,Nonvascular Plant,,Plant,
12794,Ceramothamnion coulteri : Delicate sea lace,Ceramothamnion coulteri,(Harvey) M.J. Wynne & C.W. Schneider,Delicate sea lace,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.834834,ELEMENT_GLOBAL.2.834834,Ceramiaceae,NARHO55010,Alga (Plant),,Plant,
365381,Chaenotheca balsamconensis : Lichen,Chaenotheca balsamconensis,J.L. Allen &amp; McMullin,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962234,ELEMENT_GLOBAL.2.962234,Coniocybaceae,NLT0042530,Fungus,FUNGUS|LICHEN,Plant,
418184,Chaenotheca cinerea : Lichen,Chaenotheca cinerea,(Pers.) Tibell,Lichen,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126117,ELEMENT_GLOBAL.2.126117,Coniocybaceae,NLT0007830,Fungus,FUNGUS|LICHEN,Plant,PERENNIAL
366124,Chaenothecopsis epithallina : Lichen,Chaenothecopsis epithallina,Tibell,Lichen,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121873,ELEMENT_GLOBAL.2.121873,Mycocaliciaceae,NLT0007950,Fungus,FUNGUS|LICHEN,Plant,
13744,Chaenothecopsis rubescens : Lichen,Chaenothecopsis rubescens,Vainio,Lichen,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125264,ELEMENT_GLOBAL.2.125264,Mycocaliciaceae,NLT0007990,Fungus,FUNGUS|LICHEN,Plant,
450383,Chaenothecopsis tsugae : ,Chaenothecopsis tsugae,Rikkinen,,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1040198,ELEMENT_GLOBAL.2.1040198,Mycocaliciaceae,NLCAL050T0,Fungus,FUNGUS|LICHEN,Plant,
365382,Chaenothecopsis vainioana : Lichen,Chaenothecopsis vainioana,(Nádv.) Tibell,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962261,ELEMENT_GLOBAL.2.962261,Mycocaliciaceae,NLT0042550,Fungus,FUNGUS|LICHEN,Plant,
9869,Chamonixia caespitosa : Fungus,Chamonixia caespitosa,Rolland,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9867,ELEMENT_GLOBAL.57.9867,Boletaceae,NFSM000021,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
12727,Chiharaea silvae : Red marine alga,Chiharaea silvae,"(H.W. Johansen) Martone, S.C. Lindstrom, K.A. Miller &amp; P.W. Gabrielson",Red marine alga,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127331,ELEMENT_GLOBAL.2.127331,Corallinaceae,NARHO02010,Alga (Plant),,Plant,
10002,Chloroscypha flavida : Fungus,Chloroscypha flavida,(Kanouse &amp; A.H. Sm.) Baral,Fungus,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.637166,ELEMENT_GLOBAL.2.637166,Helotiaceae,NFFUN2J010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9872,Choiromyces alveolatus : Fungus,Choiromyces alveolatus,(Harkn.) Trappe,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.637212,ELEMENT_GLOBAL.2.637212,Tuberaceae,NFFUN53010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9875,Choiromyces venosus : Fungus,Choiromyces venosus,(Fr.) Th. Fr.,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.637213,ELEMENT_GLOBAL.2.637213,Tuberaceae,NFFUN54010,Fungus,FUNGUS|MACROFUNGUS,Plant,PERENNIAL
9875,Choiromyces venosus : Fungus,Choiromyces venosus,(Fr.) Th. Fr.,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.637213,ELEMENT_GLOBAL.2.637213,Tuberaceae,NFFUN54010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9842,Chroogomphus albipes : Gastroid pine spike,Chroogomphus albipes,(Zeller) Y.C. Li &amp; Zhu L. Yang,Gastroid pine spike,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1371013,ELEMENT_GLOBAL.2.1371013,Gomphidiaceae,NFBOL0L070,Fungus,,Plant,EPHEMERAL FRUITING BODY
9878,Chroogomphus loculatus : Fungus,Chroogomphus loculatus,Miller & Trappe,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9876,ELEMENT_GLOBAL.57.9876,Gomphidiaceae,NFNHP00019,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9881,Chrysomphalina grossula : Fungus,Chrysomphalina grossula,"(Pers.) Norvell, Redhead, Ammirati",Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9879,ELEMENT_GLOBAL.57.9879,Tricholomataceae,NFSM000025,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
13750,Circinaria rogeri : Lichen,Circinaria rogeri,(Sohrabi) Sohrabi,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.866523,ELEMENT_GLOBAL.2.866523,Megasporaceae,NLHYM00110,Fungus,FUNGUS|LICHEN,Plant,PERENNIAL
10297,Cladidium bolanderi : Lichen,Cladidium bolanderi,(Tuck.) B. D. Ryan,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125265,ELEMENT_GLOBAL.2.125265,Lecanoraceae,NLT0008100,Fungus,FUNGUS|LICHEN,Plant,
365384,Cladonia concinna : High-rise pixie lichen,Cladonia concinna,Ahti & Goward,High-rise pixie lichen,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.834089,ELEMENT_GLOBAL.2.834089,Cladoniaceae,NLCAL4K120,Fungus,FUNGUS|LICHEN,Plant,
365385,Cladonia poroscypha : Lichen,Cladonia poroscypha,S. Hammer,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122302,ELEMENT_GLOBAL.2.122302,Cladoniaceae,NLT0008760,Fungus,FUNGUS|LICHEN,Plant,PERENNIAL
365409,Cladonia prolifica : Phantom pixie-cup lichen,Cladonia prolifica,Ahti & S. Hammer,Phantom pixie-cup lichen,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124620,ELEMENT_GLOBAL.2.124620,Cladoniaceae,NLT0008770,Fungus,FUNGUS|LICHEN,Plant,
9887,Clavariadelphus subfastigiatus : Fungus,Clavariadelphus subfastigiatus,V.L. Wells & Kempton,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9885,ELEMENT_GLOBAL.57.9885,Gomphaceae,NFSM000029,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
366162,Clavicorona taxophila : Fungus,Clavicorona taxophila,(Thom) Doty,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1063438,ELEMENT_GLOBAL.2.1063438,Auriscalpiaceae,NFRUS0F010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9890,Clavulina castaneipes var. lignicola : Fungus,Clavulina castaneipes var. lignicola,R.H. Petersen,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9888,ELEMENT_GLOBAL.57.9888,Clavulinaceae,NFSM000031,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
13919,Clavulinopsis fusiformis : Golden spindles,Clavulinopsis fusiformis,(Sow.:Fr.),Golden spindles,S1?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123099,ELEMENT_GLOBAL.2.123099,Clavariaceae,NFFUN22010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9893,Climacocystis borealis : Fungus,Climacocystis borealis,(Fr.) Kotl. & Pouzar,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9891,ELEMENT_GLOBAL.57.9891,Hapalopilaceae,NFNHP00018,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9896,Clitocybe senilis : Fungus,Clitocybe senilis,(Fr.) Gillet,Fungus,S1?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9894,ELEMENT_GLOBAL.57.9894,Tricholomataceae,NFSM000032,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9899,Clitocybe subditopoda : Fungus,Clitocybe subditopoda,Peck,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9897,ELEMENT_GLOBAL.57.9897,Tricholomataceae,NFSM000033,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
419951,Codriophorus fascicularis : Moss,Codriophorus fascicularis,(Hedw.) Bednarek-Ochyra & Ochyra,Moss,S2?,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121970,ELEMENT_GLOBAL.2.121970,Grimmiaceae,NBMUS6B060,Nonvascular Plant,,Plant,
10300,Collema curtisporum : Lichen,Collema curtisporum,Degel.,Lichen,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127628,ELEMENT_GLOBAL.2.127628,Collemataceae,NLTEST7900,Fungus,FUNGUS|LICHEN,Plant,
9902,Conocybe utriformis : Fungus,Conocybe utriformis,P.D. Orton,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9900,ELEMENT_GLOBAL.57.9900,Bolbitiaceae,NFNHP00020,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
8104,Conostomum tetragonum : Helmet moss,Conostomum tetragonum,(Hedw.) Lindb.,Helmet moss,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124786,ELEMENT_GLOBAL.2.124786,Bartramiaceae,NBMUS1V010,Nonvascular Plant,,Plant,
366158,Coprinopsis friesii : Fungus,Coprinopsis friesii,(Quél.) P. Karst.,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1063503,ELEMENT_GLOBAL.2.1063503,Psathyrellaceae,NFAGA1H010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9909,Cortinarius barlowensis : Fungus,Cortinarius barlowensis,"Ammirati, Berbee, Harrower, Liimatainen &amp; Niskanen",Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9907,ELEMENT_GLOBAL.57.9907,Cortinariaceae,NFSM000037,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9912,Cortinarius boulderensis : Fungus,Cortinarius boulderensis,A.H. Sm.,Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9910,ELEMENT_GLOBAL.57.9910,Cortinariaceae,NFSM000038,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
418195,Cortinarius chrysolitus : Fungus,Cortinarius chrysolitus,Kauffman,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1058818,ELEMENT_GLOBAL.2.1058818,Cortinariaceae,NFAGA39230,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9916,Cortinarius cyanites : Fungus,Cortinarius cyanites,Fr.,Fungus,S1S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9914,ELEMENT_GLOBAL.57.9914,Cortinariaceae,NFSM000039,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
366160,Cortinarius davemallochii : Fungus,Cortinarius davemallochii,"Ammirati, Niskanen &amp; Liimat.",Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.956145,ELEMENT_GLOBAL.2.956145,Cortinariaceae,NFCOR00210,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9920,Cortinarius depauperatus : Fungus,Cortinarius depauperatus,(J.E. Lange) Rob. Henry,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9918,ELEMENT_GLOBAL.57.9918,Cortinariaceae,NFSM000040,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9945,Cortinarius humboldtensis : Fungus,Cortinarius humboldtensis,Ammirati & Smith,Fungus,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9943,ELEMENT_GLOBAL.57.9943,Cortinariaceae,NFSM000053,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9945,Cortinarius humboldtensis : Fungus,Cortinarius humboldtensis,Ammirati & Smith,Fungus,SH,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9943,ELEMENT_GLOBAL.57.9943,Cortinariaceae,NFSM000053,Fungus,FUNGUS|MACROFUNGUS,Plant,PERENNIAL
418196,Cortinarius loringii : Fungus,Cortinarius loringii,"Ammirati, Liimat. &amp; Niskanen",Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1227088,ELEMENT_GLOBAL.2.1227088,Cortinariaceae,NFAGA39CV0,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9923,Cortinarius magnivelatus : Fungus,Cortinarius magnivelatus,Dearn. ex Fogel,Fungus,S3,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9921,ELEMENT_GLOBAL.57.9921,Cortinariaceae,NFSM000410,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
10603,Cortinarius pavelekii : Fungus,Cortinarius pavelekii,"(Trappe, Castellano &amp; P. Rawl.) Peintner &amp; M.M. Moser",Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.10601,ELEMENT_GLOBAL.57.10601,Cortinariaceae,NFSM000184,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
10603,Cortinarius pavelekii : Fungus,Cortinarius pavelekii,"(Trappe, Castellano &amp; P. Rawl.) Peintner &amp; M.M. Moser",Fungus,S2,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.10601,ELEMENT_GLOBAL.57.10601,Cortinariaceae,NFSM000184,Fungus,FUNGUS|MACROFUNGUS,Plant,PERENNIAL
366161,Cortinarius rumoribrunsi : Fungus,Cortinarius rumoribrunsi,"Bojantchev, Ammirati, Niskanen &amp; Liimat.",Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1089812,ELEMENT_GLOBAL.2.1089812,Cortinariaceae,NFAGA39AN0,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9926,Cortinarius valgus : Fungus,Cortinarius valgus,Fr.,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.57.9924,ELEMENT_GLOBAL.57.9924,Cortinariaceae,NFSM000046,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
365636,Cortinarius variipes : Fungus,Cortinarius variipes,Rob. Henry,Fungus,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1060382,ELEMENT_GLOBAL.2.1060382,Cortinariaceae,NFAGA396P0,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
418197,Craterellus atrocinereus : California black chanterelle,Craterellus atrocinereus,D. Arora &amp; J.L. Frank,California black chanterelle,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1227092,ELEMENT_GLOBAL.2.1227092,Hydnaceae,NFCAN070C0,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
8056,Cryptomitrium tenerum : Liverwort,Cryptomitrium tenerum,(Hook.) Aust.,Liverwort,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125623,ELEMENT_GLOBAL.2.125623,Aytoniaceae,NBHEP11010,Nonvascular Plant,LIVERWORT,Plant,
12767,Cryptonemia borealis : Red marine alga,Cryptonemia borealis,Kylin,Red marine alga,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.830382,ELEMENT_GLOBAL.2.830382,Halymeniaceae,NARHO34010,Alga (Plant),,Plant,
12989,Cryptopleura peltata : Marine red alga,Cryptopleura peltata,(Montagne) M. J. Wynne,Marine red alga,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.885449,ELEMENT_GLOBAL.2.885449,Delesseriaceae,NARHO58010,Alga (Plant),,Plant,
366163,Cudoniella tenuispora : Fungus,Cudoniella tenuispora,(Cooke &amp; Massee) Dennis,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1089814,ELEMENT_GLOBAL.2.1089814,Helotiaceae,NFHEL02030,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
365393,Cuphophyllus rainierensis : Fungus,Cuphophyllus rainierensis,(Hesler &amp; A.H. Sm.) Lebeuf,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962264,ELEMENT_GLOBAL.2.962264,Hygrophoraceae,NFAGA16030,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
9814,Cynodontium jenneri : Jenner's dogtooth moss,Cynodontium jenneri,(Schimp. in Howie) Stirt.,Jenner's dogtooth moss,S1,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122260,ELEMENT_GLOBAL.2.122260,Dicranaceae,NBMUS22020,Nonvascular Plant,,Plant,
366164,Cystolepiota bucknallii : Fungus,Cystolepiota bucknallii,(Berk. & Broome) Singer & Clémençon,Fungus,SNR,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1062261,ELEMENT_GLOBAL.2.1062261,Agaricaceae,NFAGA1R010,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
450390,Cystolepiota luteophylla : Yellow-gilled Cypress Lepiota,Cystolepiota luteophylla,(Sundb.) Knudsen,Yellow-gilled Cypress Lepiota,SNA,Track all extant and selected historical EOs,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1368177,ELEMENT_GLOBAL.2.1368177,Agaricaceae,NFAGA1R090,Fungus,FUNGUS|MACROFUNGUS,Plant,EPHEMERAL FRUITING BODY
